sample_id,T_REC_dt,HARPNUM,year,official_label_48h_final,has_sharp_row,HARPNUM_int,sharp_history_count_6h,has_min_sharp_history_6h,expected_steps_6h,sharp_history_count_12h,has_min_sharp_history_12h,expected_steps_12h,sharp_history_count_24h,has_min_sharp_history_24h,expected_steps_24h,sharp_history_count_48h,has_min_sharp_history_48h,expected_steps_48h
20130215_2036_HARP2469_NOAA11671,2013-02-15 20:36:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,21,False,31
20130215_2200_HARP2471_NOAA11672,2013-02-15 22:00:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130215_2212_HARP2469_NOAA11671,2013-02-15 22:12:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,22,False,31
20130215_2336_HARP2471_NOAA11672,2013-02-15 23:36:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130215_2348_HARP2469_NOAA11671,2013-02-15 23:48:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,23,False,31
20130216_0112_HARP2471_NOAA11672,2013-02-16 01:12:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_0124_HARP2469_NOAA11671,2013-02-16 01:24:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,24,False,31
20130216_0248_HARP2471_NOAA11672,2013-02-16 02:48:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_0300_HARP2469_NOAA11671,2013-02-16 03:00:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,25,False,31
20130216_0424_HARP2471_NOAA11672,2013-02-16 04:24:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_0436_HARP2469_NOAA11671,2013-02-16 04:36:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,26,False,31
20130216_0600_HARP2471_NOAA11672,2013-02-16 06:00:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_0612_HARP2469_NOAA11671,2013-02-16 06:12:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,27,False,31
20130216_0736_HARP2471_NOAA11672,2013-02-16 07:36:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_0748_HARP2469_NOAA11671,2013-02-16 07:48:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,28,False,31
20130216_0912_HARP2471_NOAA11672,2013-02-16 09:12:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_0924_HARP2469_NOAA11671,2013-02-16 09:24:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,29,False,31
20130216_1048_HARP2471_NOAA11672,2013-02-16 10:48:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_1100_HARP2469_NOAA11671,2013-02-16 11:00:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,30,False,31
20130216_1224_HARP2471_NOAA11672,2013-02-16 12:24:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_1236_HARP2469_NOAA11671,2013-02-16 12:36:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130216_1400_HARP2471_NOAA11672,2013-02-16 14:00:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_1412_HARP2469_NOAA11671,2013-02-16 14:12:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130216_1536_HARP2471_NOAA11672,2013-02-16 15:36:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_1548_HARP2469_NOAA11671,2013-02-16 15:48:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130216_1712_HARP2471_NOAA11672,2013-02-16 17:12:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_1724_HARP2469_NOAA11671,2013-02-16 17:24:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130216_1848_HARP2471_NOAA11672,2013-02-16 18:48:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_1900_HARP2469_NOAA11671,2013-02-16 19:00:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130216_2024_HARP2471_NOAA11672,2013-02-16 20:24:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_2036_HARP2469_NOAA11671,2013-02-16 20:36:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130216_2200_HARP2471_NOAA11672,2013-02-16 22:00:00,2471,2013,0,True,2471,4,True,4,8,True,8,16,True,16,31,True,31
20130216_2212_HARP2469_NOAA11671,2013-02-16 22:12:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130216_2348_HARP2469_NOAA11671,2013-02-16 23:48:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_0124_HARP2469_NOAA11671,2013-02-17 01:24:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_0300_HARP2469_NOAA11671,2013-02-17 03:00:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_0436_HARP2469_NOAA11671,2013-02-17 04:36:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_0436_HARP2491_NOAA11675,2013-02-17 04:36:00,2491,2013,1,True,2491,1,False,4,1,False,8,1,False,16,1,False,31
20130217_0612_HARP2469_NOAA11671,2013-02-17 06:12:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_0612_HARP2491_NOAA11675,2013-02-17 06:12:00,2491,2013,1,True,2491,2,False,4,2,False,8,2,False,16,2,False,31
20130217_0736_HARP2471_NOAA11672,2013-02-17 07:36:00,2471,2013,0,True,2471,1,False,4,3,False,8,11,False,16,26,False,31
20130217_0748_HARP2469_NOAA11671,2013-02-17 07:48:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_0748_HARP2491_NOAA11675,2013-02-17 07:48:00,2491,2013,1,True,2491,3,False,4,3,False,8,3,False,16,3,False,31
20130217_0924_HARP2469_NOAA11671,2013-02-17 09:24:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_0924_HARP2491_NOAA11675,2013-02-17 09:24:00,2491,2013,1,True,2491,4,True,4,4,False,8,4,False,16,4,False,31
20130217_1100_HARP2469_NOAA11671,2013-02-17 11:00:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_1100_HARP2491_NOAA11675,2013-02-17 11:00:00,2491,2013,1,True,2491,4,True,4,5,False,8,5,False,16,5,False,31
20130217_1236_HARP2469_NOAA11671,2013-02-17 12:36:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_1236_HARP2491_NOAA11675,2013-02-17 12:36:00,2491,2013,1,True,2491,4,True,4,6,False,8,6,False,16,6,False,31
20130217_1412_HARP2469_NOAA11671,2013-02-17 14:12:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_1412_HARP2491_NOAA11675,2013-02-17 14:12:00,2491,2013,1,True,2491,4,True,4,7,False,8,7,False,16,7,False,31
20130217_1548_HARP2469_NOAA11671,2013-02-17 15:48:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_1548_HARP2491_NOAA11675,2013-02-17 15:48:00,2491,2013,0,True,2491,4,True,4,8,True,8,8,False,16,8,False,31
20130217_1724_HARP2469_NOAA11671,2013-02-17 17:24:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_1724_HARP2491_NOAA11675,2013-02-17 17:24:00,2491,2013,0,True,2491,4,True,4,8,True,8,9,False,16,9,False,31
20130217_1900_HARP2469_NOAA11671,2013-02-17 19:00:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_1900_HARP2491_NOAA11675,2013-02-17 19:00:00,2491,2013,0,True,2491,4,True,4,8,True,8,10,False,16,10,False,31
20130217_2036_HARP2469_NOAA11671,2013-02-17 20:36:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_2036_HARP2491_NOAA11675,2013-02-17 20:36:00,2491,2013,0,True,2491,4,True,4,8,True,8,11,False,16,11,False,31
20130217_2212_HARP2469_NOAA11671,2013-02-17 22:12:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_2212_HARP2491_NOAA11675,2013-02-17 22:12:00,2491,2013,0,True,2491,4,True,4,8,True,8,12,False,16,12,False,31
20130217_2348_HARP2469_NOAA11671,2013-02-17 23:48:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130217_2348_HARP2491_NOAA11675,2013-02-17 23:48:00,2491,2013,0,True,2491,4,True,4,8,True,8,13,False,16,13,False,31
20130218_0124_HARP2469_NOAA11671,2013-02-18 01:24:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_0124_HARP2491_NOAA11675,2013-02-18 01:24:00,2491,2013,0,True,2491,4,True,4,8,True,8,14,False,16,14,False,31
20130218_0300_HARP2469_NOAA11671,2013-02-18 03:00:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_0300_HARP2491_NOAA11675,2013-02-18 03:00:00,2491,2013,0,True,2491,4,True,4,8,True,8,15,False,16,15,False,31
20130218_0436_HARP2469_NOAA11671,2013-02-18 04:36:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_0436_HARP2491_NOAA11675,2013-02-18 04:36:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,16,False,31
20130218_0612_HARP2469_NOAA11671,2013-02-18 06:12:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_0612_HARP2491_NOAA11675,2013-02-18 06:12:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,17,False,31
20130218_0748_HARP2469_NOAA11671,2013-02-18 07:48:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_0748_HARP2491_NOAA11675,2013-02-18 07:48:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,18,False,31
20130218_0924_HARP2469_NOAA11671,2013-02-18 09:24:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_0924_HARP2491_NOAA11675,2013-02-18 09:24:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,19,False,31
20130218_1100_HARP2469_NOAA11671,2013-02-18 11:00:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_1100_HARP2491_NOAA11675,2013-02-18 11:00:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,20,False,31
20130218_1236_HARP2469_NOAA11671,2013-02-18 12:36:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_1236_HARP2491_NOAA11675,2013-02-18 12:36:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,21,False,31
20130218_1412_HARP2469_NOAA11671,2013-02-18 14:12:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_1412_HARP2491_NOAA11675,2013-02-18 14:12:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,22,False,31
20130218_1548_HARP2469_NOAA11671,2013-02-18 15:48:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_1548_HARP2491_NOAA11675,2013-02-18 15:48:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,23,False,31
20130218_1724_HARP2469_NOAA11671,2013-02-18 17:24:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_1724_HARP2491_NOAA11675,2013-02-18 17:24:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,24,False,31
20130218_1900_HARP2469_NOAA11671,2013-02-18 19:00:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_1900_HARP2491_NOAA11675,2013-02-18 19:00:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,25,False,31
20130218_2036_HARP2469_NOAA11671,2013-02-18 20:36:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_2036_HARP2491_NOAA11675,2013-02-18 20:36:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,26,False,31
20130218_2212_HARP2469_NOAA11671,2013-02-18 22:12:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_2212_HARP2491_NOAA11675,2013-02-18 22:12:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,27,False,31
20130218_2348_HARP2469_NOAA11671,2013-02-18 23:48:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130218_2348_HARP2491_NOAA11675,2013-02-18 23:48:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,28,False,31
20130219_0124_HARP2469_NOAA11671,2013-02-19 01:24:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130219_0124_HARP2491_NOAA11675,2013-02-19 01:24:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,29,False,31
20130219_0300_HARP2469_NOAA11671,2013-02-19 03:00:00,2469,2013,0,True,2469,4,True,4,8,True,8,16,True,16,31,True,31
20130219_0300_HARP2491_NOAA11675,2013-02-19 03:00:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,30,False,31
20130219_0436_HARP2491_NOAA11675,2013-02-19 04:36:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130219_0500_HARP2489_NOAA11673,2013-02-19 05:00:00,2489,2013,0,True,2489,1,False,4,1,False,8,1,False,16,1,False,31
20130219_0612_HARP2491_NOAA11675,2013-02-19 06:12:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130219_0636_HARP2489_NOAA11673,2013-02-19 06:36:00,2489,2013,0,True,2489,2,False,4,2,False,8,2,False,16,2,False,31
20130219_0748_HARP2491_NOAA11675,2013-02-19 07:48:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130219_0812_HARP2489_NOAA11673,2013-02-19 08:12:00,2489,2013,0,True,2489,3,False,4,3,False,8,3,False,16,3,False,31
20130219_0924_HARP2491_NOAA11675,2013-02-19 09:24:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130219_0948_HARP2489_NOAA11673,2013-02-19 09:48:00,2489,2013,0,True,2489,4,True,4,4,False,8,4,False,16,4,False,31
20130219_1100_HARP2491_NOAA11675,2013-02-19 11:00:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130219_1124_HARP2489_NOAA11673,2013-02-19 11:24:00,2489,2013,0,True,2489,4,True,4,5,False,8,5,False,16,5,False,31
20130219_1236_HARP2491_NOAA11675,2013-02-19 12:36:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130219_1300_HARP2489_NOAA11673,2013-02-19 13:00:00,2489,2013,0,True,2489,4,True,4,6,False,8,6,False,16,6,False,31
20130219_1412_HARP2491_NOAA11675,2013-02-19 14:12:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130219_1436_HARP2489_NOAA11673,2013-02-19 14:36:00,2489,2013,0,True,2489,4,True,4,7,False,8,7,False,16,7,False,31
20130219_1548_HARP2491_NOAA11675,2013-02-19 15:48:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130219_1612_HARP2489_NOAA11673,2013-02-19 16:12:00,2489,2013,0,True,2489,4,True,4,8,True,8,8,False,16,8,False,31
20130219_1724_HARP2491_NOAA11675,2013-02-19 17:24:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130219_1748_HARP2489_NOAA11673,2013-02-19 17:48:00,2489,2013,0,True,2489,4,True,4,8,True,8,9,False,16,9,False,31
20130219_1900_HARP2491_NOAA11675,2013-02-19 19:00:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130219_1924_HARP2489_NOAA11673,2013-02-19 19:24:00,2489,2013,0,True,2489,4,True,4,8,True,8,10,False,16,10,False,31
20130219_2036_HARP2491_NOAA11675,2013-02-19 20:36:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130219_2100_HARP2489_NOAA11673,2013-02-19 21:00:00,2489,2013,0,True,2489,4,True,4,8,True,8,11,False,16,11,False,31
20130219_2212_HARP2491_NOAA11675,2013-02-19 22:12:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130219_2236_HARP2489_NOAA11673,2013-02-19 22:36:00,2489,2013,0,True,2489,4,True,4,8,True,8,12,False,16,12,False,31
20130219_2348_HARP2491_NOAA11675,2013-02-19 23:48:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_0012_HARP2489_NOAA11673,2013-02-20 00:12:00,2489,2013,0,True,2489,4,True,4,8,True,8,13,False,16,13,False,31
20130220_0124_HARP2491_NOAA11675,2013-02-20 01:24:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_0148_HARP2489_NOAA11673,2013-02-20 01:48:00,2489,2013,0,True,2489,4,True,4,8,True,8,14,False,16,14,False,31
20130220_0300_HARP2491_NOAA11675,2013-02-20 03:00:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_0324_HARP2489_NOAA11673,2013-02-20 03:24:00,2489,2013,0,True,2489,4,True,4,8,True,8,15,False,16,15,False,31
20130220_0436_HARP2491_NOAA11675,2013-02-20 04:36:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_0500_HARP2489_NOAA11673,2013-02-20 05:00:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,16,False,31
20130220_0612_HARP2491_NOAA11675,2013-02-20 06:12:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_0636_HARP2489_NOAA11673,2013-02-20 06:36:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,17,False,31
20130220_0748_HARP2491_NOAA11675,2013-02-20 07:48:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_0812_HARP2489_NOAA11673,2013-02-20 08:12:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,18,False,31
20130220_0924_HARP2491_NOAA11675,2013-02-20 09:24:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_0948_HARP2489_NOAA11673,2013-02-20 09:48:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,19,False,31
20130220_1100_HARP2491_NOAA11675,2013-02-20 11:00:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_1124_HARP2489_NOAA11673,2013-02-20 11:24:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,20,False,31
20130220_1236_HARP2491_NOAA11675,2013-02-20 12:36:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_1300_HARP2489_NOAA11673,2013-02-20 13:00:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,21,False,31
20130220_1412_HARP2491_NOAA11675,2013-02-20 14:12:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_1436_HARP2489_NOAA11673,2013-02-20 14:36:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,22,False,31
20130220_1548_HARP2491_NOAA11675,2013-02-20 15:48:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_1612_HARP2489_NOAA11673,2013-02-20 16:12:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,23,False,31
20130220_1724_HARP2491_NOAA11675,2013-02-20 17:24:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_1748_HARP2489_NOAA11673,2013-02-20 17:48:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,24,False,31
20130220_1900_HARP2491_NOAA11675,2013-02-20 19:00:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_1924_HARP2489_NOAA11673,2013-02-20 19:24:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,25,False,31
20130220_2036_HARP2491_NOAA11675,2013-02-20 20:36:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_2100_HARP2489_NOAA11673,2013-02-20 21:00:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,26,False,31
20130220_2212_HARP2491_NOAA11675,2013-02-20 22:12:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130220_2236_HARP2489_NOAA11673,2013-02-20 22:36:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,27,False,31
20130220_2348_HARP2491_NOAA11675,2013-02-20 23:48:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130221_0012_HARP2489_NOAA11673,2013-02-21 00:12:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,28,False,31
20130221_0124_HARP2491_NOAA11675,2013-02-21 01:24:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130221_0148_HARP2489_NOAA11673,2013-02-21 01:48:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,29,False,31
20130221_0200_HARP2493_NOAA11677,2013-02-21 02:00:00,2493,2013,0,True,2493,1,False,4,1,False,8,1,False,16,1,False,31
20130221_0300_HARP2491_NOAA11675,2013-02-21 03:00:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130221_0324_HARP2489_NOAA11673,2013-02-21 03:24:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,30,False,31
20130221_0336_HARP2493_NOAA11677,2013-02-21 03:36:00,2493,2013,0,True,2493,2,False,4,2,False,8,2,False,16,2,False,31
20130221_0424_HARP2492_NOAA11676,2013-02-21 04:24:00,2492,2013,0,True,2492,1,False,4,1,False,8,1,False,16,1,False,31
20130221_0436_HARP2491_NOAA11675,2013-02-21 04:36:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130221_0500_HARP2489_NOAA11673,2013-02-21 05:00:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,31,True,31
20130221_0512_HARP2493_NOAA11677,2013-02-21 05:12:00,2493,2013,0,True,2493,3,False,4,3,False,8,3,False,16,3,False,31
20130221_0600_HARP2492_NOAA11676,2013-02-21 06:00:00,2492,2013,0,True,2492,2,False,4,2,False,8,2,False,16,2,False,31
20130221_0612_HARP2491_NOAA11675,2013-02-21 06:12:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130221_0636_HARP2489_NOAA11673,2013-02-21 06:36:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,31,True,31
20130221_0648_HARP2493_NOAA11677,2013-02-21 06:48:00,2493,2013,0,True,2493,4,True,4,4,False,8,4,False,16,4,False,31
20130221_0736_HARP2492_NOAA11676,2013-02-21 07:36:00,2492,2013,0,True,2492,3,False,4,3,False,8,3,False,16,3,False,31
20130221_0748_HARP2491_NOAA11675,2013-02-21 07:48:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130221_0812_HARP2489_NOAA11673,2013-02-21 08:12:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,31,True,31
20130221_0824_HARP2493_NOAA11677,2013-02-21 08:24:00,2493,2013,0,True,2493,4,True,4,5,False,8,5,False,16,5,False,31
20130221_0912_HARP2492_NOAA11676,2013-02-21 09:12:00,2492,2013,0,True,2492,4,True,4,4,False,8,4,False,16,4,False,31
20130221_0924_HARP2491_NOAA11675,2013-02-21 09:24:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130221_0948_HARP2489_NOAA11673,2013-02-21 09:48:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,31,True,31
20130221_1000_HARP2493_NOAA11677,2013-02-21 10:00:00,2493,2013,0,True,2493,4,True,4,6,False,8,6,False,16,6,False,31
20130221_1048_HARP2492_NOAA11676,2013-02-21 10:48:00,2492,2013,0,True,2492,4,True,4,5,False,8,5,False,16,5,False,31
20130221_1100_HARP2491_NOAA11675,2013-02-21 11:00:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130221_1124_HARP2489_NOAA11673,2013-02-21 11:24:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,31,True,31
20130221_1136_HARP2493_NOAA11677,2013-02-21 11:36:00,2493,2013,0,True,2493,4,True,4,7,False,8,7,False,16,7,False,31
20130221_1224_HARP2492_NOAA11676,2013-02-21 12:24:00,2492,2013,0,True,2492,4,True,4,6,False,8,6,False,16,6,False,31
20130221_1236_HARP2491_NOAA11675,2013-02-21 12:36:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130221_1300_HARP2489_NOAA11673,2013-02-21 13:00:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,31,True,31
20130221_1312_HARP2493_NOAA11677,2013-02-21 13:12:00,2493,2013,0,True,2493,4,True,4,8,True,8,8,False,16,8,False,31
20130221_1400_HARP2492_NOAA11676,2013-02-21 14:00:00,2492,2013,0,True,2492,4,True,4,7,False,8,7,False,16,7,False,31
20130221_1412_HARP2491_NOAA11675,2013-02-21 14:12:00,2491,2013,0,True,2491,4,True,4,8,True,8,16,True,16,31,True,31
20130221_1436_HARP2489_NOAA11673,2013-02-21 14:36:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,31,True,31
20130221_1448_HARP2493_NOAA11677,2013-02-21 14:48:00,2493,2013,0,True,2493,4,True,4,8,True,8,9,False,16,9,False,31
20130221_1536_HARP2492_NOAA11676,2013-02-21 15:36:00,2492,2013,0,True,2492,4,True,4,8,True,8,8,False,16,8,False,31
20130221_1612_HARP2489_NOAA11673,2013-02-21 16:12:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,31,True,31
20130221_1624_HARP2493_NOAA11677,2013-02-21 16:24:00,2493,2013,0,True,2493,4,True,4,8,True,8,10,False,16,10,False,31
20130221_1712_HARP2492_NOAA11676,2013-02-21 17:12:00,2492,2013,0,True,2492,4,True,4,8,True,8,9,False,16,9,False,31
20130221_1748_HARP2489_NOAA11673,2013-02-21 17:48:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,31,True,31
20130221_1800_HARP2493_NOAA11677,2013-02-21 18:00:00,2493,2013,0,True,2493,4,True,4,8,True,8,11,False,16,11,False,31
20130221_1848_HARP2492_NOAA11676,2013-02-21 18:48:00,2492,2013,0,True,2492,4,True,4,8,True,8,10,False,16,10,False,31
20130221_1924_HARP2489_NOAA11673,2013-02-21 19:24:00,2489,2013,0,True,2489,4,True,4,8,True,8,16,True,16,31,True,31
20130221_1936_HARP2493_NOAA11677,2013-02-21 19:36:00,2493,2013,0,True,2493,4,True,4,8,True,8,12,False,16,12,False,31
20130221_2024_HARP2492_NOAA11676,2013-02-21 20:24:00,2492,2013,0,True,2492,4,True,4,8,True,8,11,False,16,11,False,31
